MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, CalleePrediction, CallerPrediction
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
158,de.java_chess.javaChess.engine.ChessEngineImpl.getAnalyzedBoards,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
159,de.java_chess.javaChess.engine.ChessEngineImpl.getBoard,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,3,1,2,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,3,1,2,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,null,null
160,de.java_chess.javaChess.engine.ChessEngineImpl.getCurrentGameState,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
161,de.java_chess.javaChess.engine.ChessEngineImpl.getGame,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,1,1,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,2,0,2,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null
162,de.java_chess.javaChess.engine.ChessEngineImpl.getHashSize,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,2,0,2,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,6,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
163,de.java_chess.javaChess.engine.ChessEngineImpl.getHashtable,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,6,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
164,de.java_chess.javaChess.engine.ChessEngineImpl.getMaximumSearchTime,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,6,6,0,0,3,3,0,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,6,6,0,0,3,1,2,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,6,0,6,0,3,0,3,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,6,6,0,0,3,2,1,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,6,6,0,0,3,2,1,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,6,6,0,0,3,2,1,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,6,6,0,0,3,2,1,0,null,null
165,de.java_chess.javaChess.engine.ChessEngineImpl.getMenu,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,6,0,6,0,3,0,3,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
166,de.java_chess.javaChess.engine.ChessEngineImpl.getOpeningBook,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
167,de.java_chess.javaChess.engine.ChessEngineImpl.getPermanentBrain,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
168,de.java_chess.javaChess.engine.ChessEngineImpl.getSearchDepth,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0,1,0,1,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,3,3,0,0,1,1,0,0,null,null
169,de.java_chess.javaChess.engine.ChessEngineImpl.getStatusDisplayString,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,3,0,3,0,1,0,1,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,1,1,0,3,3,0,0,2,1,1,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,1,1,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
170,de.java_chess.javaChess.engine.ChessEngineImpl.getUserPlies,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
171,de.java_chess.javaChess.engine.ChessEngineImpl.inOpeningBook,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,4,R3,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,5,R4,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,6,R5,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,7,R6,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
172,de.java_chess.javaChess.engine.ChessEngineImpl.increaseAnalyzedBoards,8,R7,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
173,de.java_chess.javaChess.engine.ChessEngineImpl.increaseSearchDepth,1,R0,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
173,de.java_chess.javaChess.engine.ChessEngineImpl.increaseSearchDepth,2,R1,24,de.java_chess.javaChess.engine.ChessEngineImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
173,de.java_chess.javaChess.engine.ChessEngineImpl.increaseSearchDepth,3,R2,24,de.java_chess.javaChess.engine.ChessEngineImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
