MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,13,13: Change Task Begin/End Times automatically with subtask changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,14,14: Prevent Circular Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,15,15: Show Critical Path,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,16,16: Add/Remove Holidays and Vacation Days,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,17,17: Show Resource Utilization (underused or overused person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
212,net.sourceforge.ganttproject.GanttOptions.getRoleManager,18,XXX: General Purpose Code,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,1,01: Create Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,2,02: Delete Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,3,03: Maintain Task Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,4,04: Add/Remove Tasks as Subtasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,5,05: Handle Milestones,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,6,06: Create Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,7,07: Delete Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,8,08: Maintain Resource Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,10,10: Add/Remove Resources to Tasks Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,11,11: Change Task Begin/End Times manually with user changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,12,12: Change Task Begin/End Times automatically with dependency changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,13,13: Change Task Begin/End Times automatically with subtask changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,14,14: Prevent Circular Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,15,15: Show Critical Path,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,16,16: Add/Remove Holidays and Vacation Days,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,17,17: Show Resource Utilization (underused or overused person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
213,net.sourceforge.ganttproject.GanttOptions.getShowStatusBar,18,XXX: General Purpose Code,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,1,01: Create Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,2,02: Delete Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,3,03: Maintain Task Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,4,04: Add/Remove Tasks as Subtasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,5,05: Handle Milestones,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,6,06: Create Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,7,07: Delete Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,8,08: Maintain Resource Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,10,10: Add/Remove Resources to Tasks Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,11,11: Change Task Begin/End Times manually with user changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,12,12: Change Task Begin/End Times automatically with dependency changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,13,13: Change Task Begin/End Times automatically with subtask changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,14,14: Prevent Circular Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,15,15: Show Critical Path,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,16,16: Add/Remove Holidays and Vacation Days,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,17,17: Show Resource Utilization (underused or overused person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
214,net.sourceforge.ganttproject.GanttOptions.getStringList,18,XXX: General Purpose Code,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,2,0,2,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,1,01: Create Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,2,02: Delete Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,3,03: Maintain Task Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,4,04: Add/Remove Tasks as Subtasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,5,05: Handle Milestones,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,6,06: Create Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,7,07: Delete Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,8,08: Maintain Resource Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,10,10: Add/Remove Resources to Tasks Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,11,11: Change Task Begin/End Times manually with user changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,12,12: Change Task Begin/End Times automatically with dependency changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,13,13: Change Task Begin/End Times automatically with subtask changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,14,14: Prevent Circular Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,15,15: Show Critical Path,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,16,16: Add/Remove Holidays and Vacation Days,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,17,17: Show Resource Utilization (underused or overused person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
215,net.sourceforge.ganttproject.GanttOptions.getTaskNamePrefix,18,XXX: General Purpose Code,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,1,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,1,01: Create Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,2,02: Delete Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,3,03: Maintain Task Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,4,04: Add/Remove Tasks as Subtasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,5,05: Handle Milestones,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,6,06: Create Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,7,07: Delete Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,8,08: Maintain Resource Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,10,10: Add/Remove Resources to Tasks Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,11,11: Change Task Begin/End Times manually with user changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,12,12: Change Task Begin/End Times automatically with dependency changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,13,13: Change Task Begin/End Times automatically with subtask changes,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,14,14: Prevent Circular Dependencies,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,15,15: Show Critical Path,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,1,0,0,1,1,0,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,16,16: Add/Remove Holidays and Vacation Days,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,17,17: Show Resource Utilization (underused or overused person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
216,net.sourceforge.ganttproject.GanttOptions.getToolBarPosition,18,XXX: General Purpose Code,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,1,0,1,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,1,01: Create Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,2,19,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,2,02: Delete Tasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,2,19,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,3,03: Maintain Task Properties,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,2,19,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,4,04: Add/Remove Tasks as Subtasks,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,0,21,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,5,05: Handle Milestones,20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,0,21,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
218,net.sourceforge.ganttproject.GanttOptions.getUIConfiguration,6,06: Create Resources (person),20,net.sourceforge.ganttproject.GanttOptions, N, N,0,1,0,21,2,19,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,8,0,0,1,0
